time, Quad.Est.E.Yaw, Quad.Est.E.Pitch, Quad.Est.E.Roll
3.154954,0.008725,0.000775,-0.000055
3.159953,0.008786,0.000804,-0.000043
3.164953,0.008874,0.000854,-0.000044
3.169953,0.008932,0.000886,-0.000035
3.174952,0.009016,0.000925,-0.000024
3.179952,0.009072,0.000940,-0.000015
3.184952,0.009156,0.000952,-0.000003
3.189951,0.009210,0.000956,-0.000011
3.194951,0.009291,0.000959,-0.000053
3.199950,0.009345,0.000938,-0.000077
3.204950,0.009425,0.000909,-0.000092
3.209950,0.009476,0.000889,-0.000104
3.214949,0.009542,0.000891,-0.000083
3.219949,0.009579,0.000892,-0.000064
3.224949,0.009620,0.000865,-0.000047
3.229948,0.009638,0.000856,-0.000027
3.234948,0.009652,0.000824,0.000006
3.239948,0.009653,0.000808,0.000021
3.244947,0.009644,0.000778,0.000040
3.249947,0.009633,0.000775,0.000073
3.254946,0.009607,0.000763,0.000118
3.259946,0.009586,0.000771,0.000159
3.264946,0.009550,0.000800,0.000224
3.269945,0.009525,0.000815,0.000255
3.274945,0.009483,0.000817,0.000300
3.279945,0.009454,0.000818,0.000334
3.284944,0.009410,0.000823,0.000405
3.289944,0.009381,0.000847,0.000434
3.294944,0.009337,0.000868,0.000483
3.299943,0.009309,0.000880,0.000518
3.304943,0.009268,0.000893,0.000549
3.309942,0.009241,0.000896,0.000564
3.314942,0.009201,0.000872,0.000582
3.319942,0.009176,0.000875,0.000592
3.324941,0.009139,0.000880,0.000580
3.329941,0.009114,0.000881,0.000568
3.334941,0.009078,0.000867,0.000573
3.339940,0.009054,0.000839,0.000584
3.344940,0.009021,0.000810,0.000621
3.349940,0.008999,0.000810,0.000654
3.354939,0.008968,0.000806,0.000693
3.359939,0.008947,0.000777,0.000737
0.005000,-0.000000,0.000001,-0.000006,0.000756
0.010000,-0.000000,0.000000,-0.000066,-0.001555
0.015000,-0.000001,-0.000011,-0.000238,-0.000854
0.020000,-0.000003,-0.000016,-0.000596,-0.004628
0.025000,-0.000008,-0.000042,-0.001170,-0.004451
0.030000,-0.000016,-0.000064,-0.001943,-0.004653
0.035000,-0.000028,-0.000091,-0.002910,-0.004825
0.040000,-0.000046,-0.000111,-0.004054,-0.005318
0.045000,-0.000070,-0.000143,-0.005366,-0.006878
0.050000,-0.000102,-0.000168,-0.006772,-0.005353
0.055000,-0.000140,-0.000209,-0.008201,-0.010306
0.060000,-0.000185,-0.000252,-0.009609,-0.012726
0.065000,-0.000237,-0.000328,-0.010979,-0.016818
0.070000,-0.000296,-0.000398,-0.012222,-0.016984
0.075000,-0.000360,-0.000496,-0.013251,-0.016261
0.080000,-0.000429,-0.000560,-0.014148,-0.014355
0.085000,-0.000502,-0.000648,-0.014858,-0.015824
0.090000,-0.000578,-0.000708,-0.015282,-0.015287
0.095000,-0.000655,-0.000803,-0.015449,-0.018185
0.100000,-0.000732,-0.000876,-0.015442,-0.018628
0.105000,-0.000809,0.002904,-0.015328,0.083313
0.110000,-0.000885,0.003236,-0.015144,0.082223
0.115000,-0.000960,0.003721,-0.014948,0.080722
0.120000,-0.001034,0.004043,-0.014820,0.079628
0.125000,-0.001108,0.004527,-0.014817,0.082047
0.130000,-0.001183,0.004857,-0.015006,0.082204
0.135000,-0.001259,0.005354,-0.015486,0.083126
0.140000,-0.001339,0.005684,-0.016267,0.081038
0.145000,-0.001424,0.006166,-0.017375,0.078194
0.150000,-0.001515,0.006477,-0.018796,0.077238
0.155000,-0.001614,0.006932,-0.020569,0.071929
0.160000,-0.001723,0.007217,-0.022807,0.069656
0.165000,-0.001845,0.007632,-0.025542,0.066130
0.170000,-0.001982,0.007891,-0.028635,0.060227
0.175000,-0.002136,0.008240,-0.032255,0.054829
0.180000,-0.002310,0.008455,-0.036508,0.051530
0.185000,-0.002505,0.008759,-0.040823,0.047071
0.190000,-0.002722,0.008938,-0.045111,0.040537
0.195000,-0.002961,0.009168,-0.049596,0.034381
0.200000,-0.003223,0.009299,-0.054363,0.030920
0.205000,-0.003510,-0.000579,-0.059394,-0.008934
0.210000,-0.003822,-0.000621,-0.064669,-0.015902
0.215000,-0.004163,-0.000734,-0.070329,-0.022304
0.220000,-0.004533,-0.000825,-0.076460,-0.027516
0.225000,-0.004934,-0.001009,-0.082879,-0.036185
0.230000,-0.005366,-0.001161,-0.088471,-0.043912
0.235000,-0.005824,-0.001431,-0.093663,-0.047957
0.240000,-0.006306,-0.001629,-0.098278,-0.053268
0.245000,-0.006810,-0.001953,-0.102323,-0.056423
0.250000,-0.007332,-0.002175,-0.105774,-0.059842
0.255000,-0.007871,-0.002547,-0.109115,-0.065173
0.260000,-0.008426,-0.002799,-0.112141,-0.066880
0.265000,-0.008995,-0.003210,-0.114744,-0.072988
0.270000,-0.009575,-0.003506,-0.116668,-0.074063
0.275000,-0.010162,-0.003960,-0.117856,-0.078615
0.280000,-0.010753,-0.004277,-0.118368,-0.082106
0.285000,-0.011345,-0.004777,-0.118220,-0.084456
0.290000,-0.011934,-0.005117,-0.117409,-0.086866
0.295000,-0.012516,-0.005639,-0.115775,-0.085485
0.300000,-0.013088,-0.005974,-0.113391,-0.082910
0.305000,-0.013646,-0.016235,-0.110425,-0.097955
0.310000,-0.014188,-0.016634,-0.106881,-0.095698
0.314999,-0.014711,-0.017195,-0.103133,-0.092485
0.319999,-0.015214,-0.017564,-0.098891,-0.089069
0.324999,-0.015695,-0.018090,-0.094376,-0.082910
0.329999,-0.016153,-0.018412,-0.089693,-0.080670
0.334999,-0.016587,-0.018879,-0.084771,-0.072848
0.339999,-0.016996,-0.019156,-0.079693,-0.068421
0.344999,-0.017377,-0.019555,-0.073960,-0.063673
0.349999,-0.017729,-0.019808,-0.067816,-0.059771
0.354999,-0.018049,-0.020157,-0.061560,-0.053677
0.359999,-0.018338,-0.020369,-0.055076,-0.050924
0.364999,-0.018593,-0.020666,-0.048270,-0.049668
0.369999,-0.018812,-0.020857,-0.040812,-0.049386
0.374999,-0.018991,-0.021131,-0.032282,-0.038882
0.379999,-0.019126,-0.021281,-0.023471,-0.032561
0.384999,-0.019216,-0.021454,-0.014179,-0.020902
0.389999,-0.019259,-0.021534,-0.004977,-0.014531
0.394998,-0.019256,-0.021615,0.004259,-0.009553
0.399998,-0.019207,-0.021626,0.013387,-0.001065
0.404998,-0.019113,-0.013856,0.022653,0.057373
0.409998,-0.018972,-0.013627,0.032036,0.063227
0.414998,-0.018782,-0.013231,0.041797,0.072187
0.419998,-0.018546,-0.012939,0.050909,0.078111
0.424998,-0.018266,-0.012455,0.059234,0.087104
0.429998,-0.017947,-0.012099,0.066408,0.093006
0.434998,-0.017596,-0.011535,0.072839,0.096330
0.439998,-0.017214,-0.011144,0.078725,0.100778
0.444998,-0.016805,-0.010522,0.083819,0.108171
0.449998,-0.016372,-0.010086,0.088086,0.111008
0.454998,-0.015922,-0.009407,0.091374,0.118600
0.459998,-0.015457,-0.008928,0.093853,0.122279
0.464998,-0.014982,-0.008186,0.095712,0.127113
0.469997,-0.014500,-0.007669,0.096885,0.129359
0.474997,-0.014014,-0.006900,0.097107,0.129151
0.479997,-0.013530,-0.006376,0.096396,0.131556
0.484997,-0.013053,-0.005598,0.094814,0.128558
0.489997,-0.012586,-0.005084,0.092406,0.128126
0.494997,-0.012132,-0.004333,0.089473,0.121222
0.499997,-0.011696,-0.003855,0.085622,0.115344
0.504997,-0.011282,0.000647,0.080625,0.136877
0.509997,-0.010897,0.001189,0.074653,0.130867
0.514997,-0.010543,0.001960,0.067968,0.123573
0.519997,-0.010227,0.002451,0.059943,0.117338
0.524997,-0.009954,0.003132,0.050996,0.104461
0.529997,-0.009727,0.003540,0.041325,0.095968
0.534997,-0.009550,0.004091,0.031509,0.082994
0.539997,-0.009423,0.004417,0.021321,0.075457
0.544997,-0.009347,0.004841,0.010841,0.060137
0.549996,-0.009328,0.005070,-0.000793,0.050010
0.554996,-0.009367,0.005328,-0.012543,0.030322
0.559996,-0.009463,0.005431,-0.023560,0.017625
0.564996,-0.009613,0.005510,-0.034147,0.003478
0.569996,-0.009814,0.005527,-0.044260,-0.006206
0.574996,-0.010065,0.005459,-0.053903,-0.021265
0.579996,-0.010364,0.005367,-0.063814,-0.028729
0.584996,-0.010711,0.005175,-0.073036,-0.037644
0.589996,-0.011104,0.005029,-0.082212,-0.045320
0.594996,-0.011541,0.004733,-0.090851,-0.057252
0.599996,-0.012020,0.004518,-0.099135,-0.066232
0.604996,-0.012538,0.018184,-0.106484,-0.080179
0.609996,-0.013091,0.017848,-0.113043,-0.086113
0.614996,-0.013674,0.017313,-0.119050,-0.096010
0.619996,-0.014286,0.016930,-0.124570,-0.099881
0.624996,-0.014923,0.016312,-0.129382,-0.108900
0.629995,-0.015582,0.015862,-0.133136,-0.112050
0.634995,-0.016258,0.015181,-0.136410,-0.115920
0.639995,-0.016948,0.014705,-0.139088,-0.118734
0.644995,-0.017649,0.013981,-0.140965,-0.122415
0.649995,-0.018358,0.013486,-0.142134,-0.125184
0.654995,-0.019071,0.012740,-0.142672,-0.124788
0.659995,-0.019784,0.012241,-0.142582,-0.123806
0.664995,-0.020495,0.011492,-0.141914,-0.124737
0.669995,-0.021201,0.011002,-0.140583,-0.124575
0.674995,-0.021898,0.010254,-0.138702,-0.125238
0.679995,-0.022585,0.009785,-0.136280,-0.122416
0.684995,-0.023258,0.009054,-0.133405,-0.121251
0.689995,-0.023915,0.008546,-0.129919,-0.118655
0.694995,-0.024552,0.007843,-0.125723,-0.112727
0.699995,-0.025167,0.007432,-0.121226,-0.110794
0.704994,-0.025758,0.005712,-0.115884,-0.119372
0.709994,-0.026320,0.005246,-0.109943,-0.113508
0.714994,-0.026849,0.004569,-0.103015,-0.107776
0.719994,-0.027340,0.004142,-0.094802,-0.102479
0.724994,-0.027788,0.003545,-0.086382,-0.093952
0.729994,-0.028195,0.003172,-0.077909,-0.088251
0.734994,-0.028561,0.002656,-0.069930,-0.081213
0.739994,-0.028888,0.002338,-0.062446,-0.074090
0.744994,-0.029178,0.001908,-0.055090,-0.066435
0.749994,-0.029432,0.001648,-0.047808,-0.059928
0.754994,-0.029649,0.001300,-0.040782,-0.055083
0.759994,-0.029831,0.001085,-0.033395,-0.052609
0.764994,-0.029975,0.000781,-0.025693,-0.044309
0.769994,-0.030082,0.000612,-0.018409,-0.035215
0.774994,-0.030151,0.000413,-0.010891,-0.027017
0.779994,-0.030184,0.000306,-0.003615,-0.022218
0.784993,-0.030181,0.000190,0.003347,-0.010983
0.789993,-0.030143,0.000155,0.010299,-0.005787
0.794993,-0.030072,0.000132,0.016591,-0.000581
0.799993,-0.029972,0.000140,0.022270,0.003631
0.804993,-0.029845,0.013596,0.027586,0.058767
0.809993,-0.029692,0.013860,0.032406,0.061895
0.814993,-0.029516,0.014241,0.037195,0.066410
0.819993,-0.029317,0.014538,0.041234,0.068471
0.824993,-0.029100,0.014949,0.044824,0.067948
0.829993,-0.028866,0.015214,0.048020,0.070874
0.834993,-0.028618,0.015646,0.050537,0.076079
0.839993,-0.028361,0.015953,0.052012,0.077364
0.844993,-0.028099,0.016417,0.052421,0.077586
0.849993,-0.027839,0.016724,0.051674,0.076717
0.854993,-0.027586,0.017184,0.049790,0.075779
0.859993,-0.027345,0.017498,0.046768,0.075575
0.864992,-0.027124,0.017953,0.042530,0.074011
0.869992,-0.026926,0.018254,0.037546,0.069579
0.874992,-0.026754,0.018654,0.032124,0.061020
0.879992,-0.026611,0.018889,0.026282,0.055716
0.884992,-0.026498,0.019204,0.020172,0.044672
0.889992,-0.026417,0.019390,0.013416,0.040463
0.894992,-0.026372,0.019615,0.005765,0.028855
0.899992,-0.026367,0.019696,-0.002011,0.020792
0.904992,-0.026401,0.021231,-0.009989,0.026863
0.909992,-0.026474,0.021318,-0.017743,0.020755
0.914992,-0.026586,0.021420,-0.025514,0.009667
0.919992,-0.026741,0.021454,-0.034566,0.001754
0.924992,-0.026940,0.021435,-0.043465,-0.010817
0.929992,-0.027186,0.021379,-0.053224,-0.017830
0.934992,-0.027482,0.021252,-0.062998,-0.030347
0.939991,-0.027824,0.021127,-0.071995,-0.040634
0.944991,-0.028210,0.020866,-0.080500,-0.051117
0.949991,-0.028638,0.020656,-0.088987,-0.055632
0.954991,-0.029110,0.020294,-0.098109,-0.067978
0.959991,-0.029628,0.020014,-0.107172,-0.075290
0.964991,-0.030191,0.019543,-0.116112,-0.084410
0.969991,-0.030795,0.019197,-0.123778,-0.092560
0.974991,-0.031435,0.018617,-0.130941,-0.104268
0.979991,-0.032109,0.018191,-0.137260,-0.111767
0.984991,-0.032814,0.017507,-0.143222,-0.119363
0.989991,-0.033545,0.017022,-0.148110,-0.127149
0.994991,-0.034298,0.016250,-0.152091,-0.132528
0.999991,-0.035068,0.015714,-0.155304,-0.136060
1.004991,-0.035853,0.004517,-0.158006,-0.157762
1.009991,-0.036650,0.003888,-0.160057,-0.161260
1.014991,-0.037455,0.002911,-0.161684,-0.165781
1.019992,-0.038266,0.002232,-0.162368,-0.168026
1.024992,-0.039078,0.001222,-0.162227,-0.168148
1.029992,-0.039886,0.000544,-0.161290,-0.168231
1.034992,-0.040688,-0.000466,-0.159610,-0.168107
1.039993,-0.041479,-0.001140,-0.157284,-0.167207
1.044993,-0.042257,-0.002129,-0.154219,-0.160912
1.049993,-0.043017,-0.002772,-0.150311,-0.157854
1.054993,-0.043754,-0.003705,-0.145315,-0.153117
1.059994,-0.044463,-0.004313,-0.139429,-0.149283
1.064994,-0.045141,-0.005195,-0.133086,-0.142413
1.069994,-0.045786,-0.005768,-0.126057,-0.134375
1.074994,-0.046389,-0.006555,-0.116697,-0.123291
1.079994,-0.046940,-0.007034,-0.105973,-0.116135
1.084995,-0.047438,-0.007709,-0.095228,-0.104990
1.089995,-0.047882,-0.008136,-0.084431,-0.097757
1.094995,-0.048272,-0.008703,-0.073861,-0.086270
1.099995,-0.048611,-0.009053,-0.063824,-0.082963
1.104996,-0.048901,-0.007746,-0.054124,-0.080962
1.109996,-0.049141,-0.008073,-0.043957,-0.072363
1.114996,-0.049330,-0.008490,-0.033498,-0.060189
1.119996,-0.049463,-0.008718,-0.021913,-0.049329
1.124997,-0.049536,-0.008990,-0.009695,-0.036883
1.129997,-0.049549,-0.009131,0.002119,-0.026408
1.134997,-0.049504,-0.009263,0.013500,-0.012236
1.139997,-0.049404,-0.009305,0.024034,-0.006273
1.144997,-0.049253,-0.009322,0.034584,0.003090
1.149998,-0.049047,-0.009302,0.045837,0.007699
1.154998,-0.048785,-0.009234,0.056629,0.018005
1.159998,-0.048472,-0.009154,0.066437,0.026154
1.164998,-0.048111,-0.008985,0.075872,0.035254
1.169999,-0.047704,-0.008838,0.085192,0.042028
1.174999,-0.047252,-0.008558,0.093458,0.055226
1.179999,-0.046764,-0.008335,0.100589,0.060329
1.184999,-0.046240,-0.007962,0.107346,0.064748
1.190000,-0.045685,-0.007711,0.113476,0.071365
1.195000,-0.045101,-0.007261,0.118915,0.079125
1.200000,-0.044491,-0.006946,0.123702,0.082074
1.205000,-0.043860,0.019138,0.127970,0.169744
1.210001,-0.043208,0.019814,0.131938,0.172222
1.215001,-0.042539,0.020857,0.135034,0.175285
1.220001,-0.041857,0.021563,0.137106,0.177321
1.225001,-0.041168,0.022624,0.138076,0.176695
1.230001,-0.040478,0.023331,0.137839,0.177143
1.235002,-0.039793,0.024394,0.136324,0.175859
1.240002,-0.039119,0.025096,0.133601,0.174797
1.245002,-0.038462,0.026141,0.129863,0.172417
1.250002,-0.037827,0.026827,0.124487,0.167363
1.255003,-0.037226,0.027819,0.117207,0.159250
1.260003,-0.036665,0.028448,0.108827,0.151781
1.265003,-0.036150,0.029331,0.098830,0.138158
1.270003,-0.035692,0.029880,0.086512,0.129741
1.275004,-0.035301,0.030626,0.072329,0.113872
1.280004,-0.034985,0.031072,0.056913,0.102187
1.285004,-0.034749,0.031650,0.040581,0.083102
1.290004,-0.034599,0.031967,0.022665,0.065642
1.295004,-0.034543,0.032313,0.003342,0.041238
1.300005,-0.034586,0.032466,-0.016582,0.026185
1.305005,-0.034730,0.032912,-0.036844,-0.007110
1.310005,-0.034979,0.032865,-0.058849,-0.024469
1.315005,-0.035340,0.032680,-0.080978,-0.048118
1.320006,-0.035811,0.032480,-0.103320,-0.062911
1.325006,-0.036392,0.032038,-0.124595,-0.091778
1.330006,-0.037075,0.031651,-0.144138,-0.112267
1.335006,-0.037852,0.030932,-0.162856,-0.137751
1.340007,-0.038719,0.030362,-0.180206,-0.153558
1.345007,-0.039672,0.029394,-0.197270,-0.178004
1.350007,-0.040703,0.028669,-0.212268,-0.189746
1.355007,-0.041806,0.027497,-0.225919,-0.209542
1.360008,-0.042976,0.026654,-0.239175,-0.221544
1.365008,-0.044206,0.025298,-0.250341,-0.234930
1.370008,-0.045486,0.024363,-0.259292,-0.243102
1.375008,-0.046803,0.022879,-0.265817,-0.253010
1.380008,-0.048147,0.021872,-0.270489,-0.257587
1.385009,-0.049510,0.020309,-0.273873,-0.265130
1.390009,-0.050885,0.019289,-0.275607,-0.265610
1.395009,-0.052263,0.017693,-0.275513,-0.267786
1.400009,-0.053636,0.016645,-0.273733,-0.265272
1.405010,-0.054996,0.011526,-0.270414,-0.274167
1.410010,-0.056334,0.010405,-0.265509,-0.272023
1.415010,-0.057642,0.008788,-0.259070,-0.262231
1.420010,-0.058916,0.007763,-0.251774,-0.258916
1.425011,-0.060151,0.006222,-0.243643,-0.253263
1.430011,-0.061342,0.005182,-0.234348,-0.249525
1.435011,-0.062483,0.003715,-0.224154,-0.236675
1.440011,-0.063573,0.002766,-0.213578,-0.231215
1.445011,-0.064607,0.001405,-0.202542,-0.221096
1.450012,-0.065587,0.000531,-0.191614,-0.212638
1.455012,-0.066511,-0.000733,-0.180141,-0.202325
1.460012,-0.067375,-0.001533,-0.167609,-0.194093
1.465012,-0.068171,-0.002672,-0.153365,-0.180410
1.470013,-0.068892,-0.003397,-0.137897,-0.170379
1.475013,-0.069536,-0.004393,-0.122648,-0.159804
1.480013,-0.070104,-0.005026,-0.107436,-0.145973
1.485013,-0.070594,-0.005863,-0.091955,-0.126561
1.490014,-0.071006,-0.006354,-0.075892,-0.116333
1.495014,-0.071338,-0.007027,-0.059843,-0.102342
1.500014,-0.071586,-0.007417,-0.042853,-0.090230
1.505014,-0.071751,-0.002843,-0.026380,-0.039701
1.510015,-0.071833,-0.002990,-0.009915,-0.029488
1.515015,-0.071831,-0.003132,0.007105,-0.013670
1.520015,-0.071748,-0.003177,0.022728,-0.001822
1.525015,-0.071591,-0.003152,0.037032,0.013863
1.530015,-0.071366,-0.003092,0.050240,0.020210
1.535016,-0.071077,-0.002933,0.062488,0.039527
1.540016,-0.070731,-0.002766,0.073806,0.046402
1.545016,-0.070328,-0.002463,0.085107,0.059037
1.550016,-0.069870,-0.002222,0.095448,0.065542
1.555017,-0.069364,-0.001812,0.105105,0.074404
1.560017,-0.068813,-0.001484,0.113545,0.080354
1.565017,-0.068223,-0.000987,0.121100,0.087727
1.570017,-0.067597,-0.000648,0.127638,0.091417
1.575018,-0.066942,-0.000091,0.133132,0.095670
1.580018,-0.066263,0.000319,0.137512,0.096875
1.585018,-0.065566,0.000907,0.140455,0.099888
1.590018,-0.064858,0.001321,0.141993,0.099124
1.595019,-0.064147,0.001913,0.142404,0.097446
1.600019,-0.063436,0.002261,0.141743,0.094407
1.605019,-0.062732,0.021014,0.139998,0.156374
1.610019,-0.062040,0.021648,0.137159,0.149636
1.615019,-0.061365,0.022529,0.133386,0.142649
1.620020,-0.060713,0.023087,0.128506,0.134190
1.625020,-0.060089,0.023882,0.122058,0.126596
1.630020,-0.059500,0.024382,0.115048,0.119975
1.635020,-0.058947,0.025084,0.107446,0.109703
1.640021,-0.058435,0.025511,0.098828,0.102108
1.645021,-0.057970,0.026096,0.088996,0.089745
1.650021,-0.057557,0.026448,0.077816,0.081757
1.655021,-0.057204,0.026913,0.065792,0.066405
1.660022,-0.056911,0.027185,0.053757,0.057650
1.665022,-0.056679,0.027503,0.041766,0.042046
1.670022,-0.056506,0.027663,0.029461,0.032846
1.675022,-0.056400,0.027822,0.015765,0.013227
1.680022,-0.056365,0.027830,0.000738,0.000250
1.685023,-0.056408,0.027793,-0.014596,-0.017930
1.690023,-0.056526,0.027725,-0.029540,-0.031555
1.695023,-0.056720,0.027495,-0.045039,-0.051818
1.700023,-0.056993,0.027274,-0.060876,-0.064490
1.705024,-0.057340,0.024753,-0.074852,-0.037969
1.710024,-0.057758,0.024592,-0.089674,-0.050843
1.715024,-0.058252,0.024237,-0.104937,-0.073826
1.720024,-0.058823,0.023927,-0.120178,-0.087181
1.725025,-0.059468,0.023368,-0.134557,-0.107349
1.730025,-0.060179,0.022922,-0.146949,-0.119130
1.735025,-0.060947,0.022171,-0.158085,-0.134857
1.740025,-0.061768,0.021623,-0.168134,-0.145189
1.745026,-0.062636,0.020726,-0.177128,-0.158666
1.750026,-0.063547,0.020081,-0.185243,-0.168962
1.755026,-0.064494,0.019040,-0.192033,-0.181834
1.760026,-0.065472,0.018303,-0.197788,-0.188601
1.765026,-0.066477,0.017158,-0.203205,-0.194634
1.770027,-0.067506,0.016379,-0.207205,-0.197475
1.775027,-0.068550,0.015189,-0.209912,-0.202991
1.780027,-0.069606,0.014378,-0.211652,-0.205402
1.785027,-0.070666,0.013140,-0.212287,-0.208306
1.790028,-0.071727,0.012318,-0.211770,-0.208872
1.795028,-0.072781,0.011061,-0.209989,-0.210597
1.800028,-0.073822,0.010210,-0.207043,-0.211735
1.805028,-0.074846,0.016926,-0.203030,-0.187432
1.810029,-0.075847,0.016149,-0.198393,-0.185363
1.815029,-0.076824,0.015039,-0.193141,-0.184991
1.820029,-0.077771,0.014294,-0.186793,-0.183023
1.825029,-0.078684,0.013216,-0.179918,-0.173354
1.830029,-0.079560,0.012517,-0.171720,-0.170111
1.835030,-0.080393,0.011515,-0.163096,-0.161200
1.840030,-0.081181,0.010883,-0.154039,-0.153413
1.845030,-0.081920,0.009986,-0.143356,-0.142736
1.850030,-0.082603,0.009428,-0.132110,-0.131804
1.855031,-0.083225,0.008678,-0.119120,-0.112599
1.860031,-0.083782,0.008241,-0.106406,-0.101168
1.865031,-0.084278,0.007663,-0.094525,-0.087488
1.870031,-0.084716,0.007317,-0.082846,-0.080108
1.875032,-0.085092,0.006867,-0.069693,-0.064397
1.880032,-0.085401,0.006600,-0.056487,-0.056835
1.885032,-0.085645,0.006304,-0.043949,-0.036598
1.890032,-0.085830,0.006144,-0.032526,-0.026247
1.895033,-0.085959,0.006015,-0.021308,-0.012378
1.900033,-0.086034,0.005963,-0.010864,-0.003321
1.905033,-0.086058,0.001724,-0.000726,-0.013104
1.910033,-0.086033,0.001654,0.008701,-0.002911
1.915033,-0.085964,0.001656,0.016945,0.006879
1.920034,-0.085857,0.001694,0.024362,0.015075
1.925034,-0.085715,0.001798,0.030963,0.022799
1.930034,-0.085543,0.001892,0.036654,0.025295
1.935034,-0.085344,0.002064,0.041492,0.032983
1.940035,-0.085124,0.002201,0.045805,0.038047
1.945035,-0.084883,0.002432,0.049831,0.042196
1.950035,-0.084623,0.002597,0.053297,0.040670
1.955035,-0.084347,0.002844,0.056568,0.043669
1.960036,-0.084055,0.003023,0.059600,0.044167
1.965036,-0.083749,0.003291,0.061977,0.045785
1.970036,-0.083433,0.003477,0.063859,0.047171
1.975036,-0.083110,0.003761,0.065033,0.045184
1.980036,-0.082783,0.003947,0.065489,0.046831
1.985037,-0.082456,0.004231,0.065357,0.045791
1.990037,-0.082131,0.004408,0.064656,0.044011
1.995037,-0.081812,0.004668,0.063385,0.040656
2.000037,-0.081500,0.004834,0.061660,0.038441
2.005037,-0.081198,0.001870,0.059461,-0.004276
2.010037,-0.080908,0.001837,0.056795,-0.005518
2.015036,-0.080633,0.001797,0.053794,-0.009516
2.020036,-0.080373,0.001756,0.050820,-0.013746
2.025036,-0.080129,0.001675,0.047593,-0.015080
2.030035,-0.079901,0.001609,0.044030,-0.020258
2.035035,-0.079691,0.001477,0.040637,-0.024950
2.040035,-0.079498,0.001368,0.037422,-0.030146
2.045034,-0.079320,0.001177,0.034333,-0.034219
2.050034,-0.079157,0.001039,0.031641,-0.036462
2.055033,-0.079006,0.000822,0.029332,-0.036833
2.060033,-0.078864,0.000673,0.027617,-0.039777
